,tweet,name
817,RT @NickRDean: https://t.co/vvso1Qg62P,Miles S. Nadal
818,RT @waldie_sandy: Beaumaris -A Perfect day in this Historical “… https://t.co/2mqarUgOo4,Miles S. Nadal
819,These are spectacular https://t.co/7E7ZR9tBCb,Miles S. Nadal
820,https://t.co/QsgKIpqfTq,Miles S. Nadal
821,RT @businessinsider: This classic BMW opens from the front https://t.co/KPBJdxW5B3,Miles S. Nadal
822,RT @CitiOpen: ? Rainy day can’t keep Kei away! @keinishikori charges into the quarterfinals with a 7-6 6-3 win over Denis #Shapovalov ! htt…,Miles S. Nadal
823,RT @CNBC: Starbucks partners with Microsoft and a leading global exchange on a new cryptocurrency that can pay for Frappuccinos. https://t.…,Miles S. Nadal
824,RT @Sports_Greats: Your talent is God's gift to you. What you do with it is your gift back to God.,Miles S. Nadal
825,https://t.co/UZDx6tEs0x,Miles S. Nadal
826,Keeping Zuckerberg Safe Now Costs an Extra $10 Million a Year  https://t.co/jMWq6M7cxs,Miles S. Nadal
827,A Trillion-Dollar Apple Is No FAANG When It Comes to Valuation  https://t.co/LrP4JWkByZ,Miles S. Nadal
828,RT @jayleno: Thanks for watching @LenosGarage! Next week: @tylerperry and the 2018 Rolls Royce Phantom. #JayLenosGarage https://t.co/dms2yZ…,Miles S. Nadal
829,"RT @Sports_Greats: Positive thinking is the key to success in business, education, pro football, anything that you can mention. -Ron Jawors…",Miles S. Nadal
830,"RT @CNBCnow: BREAKING: Apple hits $1,000,000,000,000 in market value, becoming the first U.S. public company to reach the record valuation.…",Miles S. Nadal
831,RT @chestnutpark: Get ready for the long weekend #Muskoka https://t.co/jUOXkusz1k,Miles S. Nadal
832,"RT @bakerinc: Construction tour at Fifth on the Park at Emerald City. Another 
Elad building close to being completed!  @EmeraldCityLife ht…",Miles S. Nadal
833,RT @chestnutpark: We hope you enjoyed the first of August! Make the most of this month and the hot summer days with these festivals and eve…,Miles S. Nadal
834,"RT @IanJamesPoulter: Ok so playing @wgc_bridgestone today. My past results haven’t been great here as you can see below.
Time to buck that…",Miles S. Nadal
835,"RT @jacknicklaus: Hello friend!
Congratulations friend!
Jim, for all you do for golf, sports, charity &amp; others, this award is richly deserv…",Miles S. Nadal
836,RT @NickRDean: GreenSpace Brands CEO Matthew von Teichman spoke with @BNNBloomberg’s @CatherineBizTV about Greenspace’s strategic partnersh…,Miles S. Nadal
837,https://t.co/POwdxruTM1,Miles S. Nadal
838,Apple’s rise above $1 trillion in stock-market value has enriched many investors—including savvy Warren Buffett https://t.co/FuNwbLr7rl,Miles S. Nadal
839,Why Ferrari Shares Plunged 11% Today https://t.co/utQlXly5Mn,Miles S. Nadal
840,https://t.co/POwdxruTM1,Miles S. Nadal
841,RT @MarcoAndretti: The best stories. @MarioAndretti https://t.co/LUwvFZGj15,Miles S. Nadal
842,RT @CNBC: The unprecedented market shift that has Jamie Dimon worried is just beginning. Here’s what others say https://t.co/WrPWyx3vEY,Miles S. Nadal
843,RT @CNBC: It's confirmed: Facebook has removed fake accounts that were trying to interfere in the midterm elections. https://t.co/ubK32EOhvA,Miles S. Nadal
844,"Apple earnings beat expectations as it sells pricer iPhones, via @FinancialPost https://t.co/3g873kDx9c",Miles S. Nadal
845,"RT @Sports_Greats: When you walk up to opportunities door, don't knock... Kick it in, smile and introduce yourself. -Dwayne Johnson",Miles S. Nadal
846,RT @scarfonephoto: 11 years ago I walked into the Hamilton Small Business Center with an idea and these 3 ladies took me in as one of their…,Miles S. Nadal
847,RT @CNBC: Apple now has $243.7 billion in cash on hand. https://t.co/JuZTDpcpsp,Miles S. Nadal
848,"RT @HarvardBiz: To stay employable, learn how to do things that robots can’t
https://t.co/Kl781e7uEf",Miles S. Nadal
849,RT @NickRDean: https://t.co/ah3ETgLPl7,Miles S. Nadal
850,RT @chestnutpark: Get ready for a HOT long weekend #Toronto! https://t.co/MaWgmtRpn3,Miles S. Nadal
851,Canadian economy posts biggest monthly gain in two years https://t.co/pnnDauEeYG,Miles S. Nadal
852,"Waterfront Toronto, Sidewalk Labs walk back plans in new deal https://t.co/4wBbFvFrXW",Miles S. Nadal
853,https://t.co/lL3V4KS85k,Miles S. Nadal
854,"@globalmedicalrelieffund , ?@PeerageCapital?  https://t.co/NbgIYNTEWW",Miles S. Nadal
855,https://t.co/L0S0ZcKLvR,Miles S. Nadal
856,"RT @HarvardBiz: A great culture means behaviors, systems, and practices are all in sync
https://t.co/60tJATIAxE",Miles S. Nadal
857,RT @chestnutpark: Need a ride to the #cottage? Metrolinx and Ontario Northland have you covered https://t.co/5ImvEjJylC #Cottagecountry,Miles S. Nadal
858,Harley-Davidson Plans Line of Electric Motorcycles  https://t.co/5KpmgZs2lp,Miles S. Nadal
859,https://t.co/omOaQvYNIn,Miles S. Nadal
860,RT @autostradaforum: A great day at the Unionville Exotic Car Show supporting Hand Over Hand Charity! We were proud to have our magazine di…,Miles S. Nadal
861,‘A vampire sucking blood from banks.’ Ant Financial is the world’s biggest and most disruptive financial startup. https://t.co/9vpy4wwPxc,Miles S. Nadal
862,https://t.co/be4Icv0wIO,Miles S. Nadal
863,"Jeff Bezos Wants to Send You to Space, Too  https://t.co/2vbKwyt7VD",Miles S. Nadal
864,"RT @Sports_Greats: Being defeated is often temporary, giving up makes it permanent.",Miles S. Nadal
865,M&amp;A Rainmakers Flock to America's Heartland in Search for Growth  https://t.co/5E1YFYZxHu,Miles S. Nadal
866,"'He was a legend': Marchionne, the Italian-Canadian CEO who saved Fiat and Chrysler, via @FinancialPost https://t.co/k7iwfOQ07K",Miles S. Nadal
867,RT @CNBC: Why 149 year-old Campbell Soup is facing a crossroads https://t.co/pD5s1TNL6K,Miles S. Nadal
868,"RT @HarvardBiz: Developing relationships is crucial for career advancement. But women face unique hurdles to doing so
https://t.co/TOHAB9eG…",Miles S. Nadal
869,RT @autostradaforum: So great to see friend and previous Autostrada feature @PerryMMason out at Mosport this morning running his Audi at th…,Miles S. Nadal
870,Making waves in the Muskokas for a good cause #stop human sex trafficking  https://t.co/wlqLvLml5z,Miles S. Nadal
871,RT @businessinsider: The Bugatti Chiron is like no other car in the world — we got to take it for a test drive https://t.co/c4xcyzfmpm,Miles S. Nadal
872,RT @richardbranson: My top 10 quotes on why creativity matters: https://t.co/9RxXwKkXmz https://t.co/srm7p33PUq,Miles S. Nadal
873,RT @YahooFinance: This favorite Warren Buffett metric tells us a stock market crash could be coming https://t.co/6MUsVKmeFH via @themotleyf…,Miles S. Nadal
874,RT @CNBC: You may have come across a Bossa Nova robot at your local Walmart roaming aisles and scanning shelves. https://t.co/P1yFm8GctV ht…,Miles S. Nadal
875,"RT @Sports_Greats: Reality is a product of our dreams, decisions &amp; actions",Miles S. Nadal
876,RT @CNBC: This military drone flies where helicopters can't. https://t.co/yZAyhIAn2S https://t.co/4Trnt8lIpU,Miles S. Nadal
877,"RT @HarvardBiz: Data science isn’t just for data scientists
https://t.co/8RLlMEqcNz",Miles S. Nadal
878,"RT @HarvardBiz: Knowing how to put a team together is a key leadership talent
https://t.co/mdABrWWght",Miles S. Nadal
879,RT @Sports_Greats: You can do more. You can always do more. -Dan Marino,Miles S. Nadal
880,RT @chestnutpark: Looking for a new home? We have open houses this weekend in our areas of service: https://t.co/34U8zLXZbl #openhouse #tor…,Miles S. Nadal
881,RT @autostradaforum: Updated family photo with all 14 of our magazines! A big thank you to everyone who has shared their story with us on o…,Miles S. Nadal
882,"RT @LCussonRacing: Just finished practice for the day @ToyoTiresCanada #f1600 #BARC weekend.

Tune in here tomorrow for race day coverage.…",Miles S. Nadal
883,Ex-Googler Becomes China’s 12th Richest Person  https://t.co/w1Dk8pKqgy,Miles S. Nadal
884,https://t.co/ViuyyWZIFf,Miles S. Nadal
885,"Toronto, Vancouver housing markets still ‘highly vulnerable’: CMHC https://t.co/XnyiyBRrzw",Miles S. Nadal
886,RT @NickRDean: . ?@Emblem_Corp? signs LOI to fully acquire Natura Naturals. A World-class team + indoor growing facility for premium produc…,Miles S. Nadal
887,Excellent interview! How One Flight Led Richard Branson to Create Virgin Atlantic Airlines ?@richardbranson? ?… https://t.co/mFRryQgZLe,Miles S. Nadal
888,RT @scarfonephoto: If someone told us 4 years ago when we started @autostradaforum that we would have a chance to sit down and talk cars wi…,Miles S. Nadal
889,https://t.co/y6GSnuvahU,Miles S. Nadal
890,Air Canada unveils hostile bid to buy back Aeroplan https://t.co/cAP8BPjeH2,Miles S. Nadal
891,One of the great @TigerWoods shots of all time. @PGATOUR @RBCCanadianOpen     https://t.co/upZvoeK6yc,Miles S. Nadal
892,RT @justinedeluce: Real estate Q &amp; A - What is the busiest time of year for residential real estate sales in Toronto?  #toronto #torontorea…,Miles S. Nadal
893,"“Sergio Marchionne taught us to think differently and to have the courage to change, often in unconventional ways”
John Elkann",Miles S. Nadal
894,RT @LevittMichael: Sad news from Milan. #SergioMarchionne was a true visionary with an incredible record of success. https://t.co/LOIK4dTboY,Miles S. Nadal
895,https://t.co/ajdxYPPQ9Q,Miles S. Nadal
896,"RT @HarvardBiz: Too many children of family business owners launch their careers inside the company
https://t.co/aO5fkphmPE",Miles S. Nadal
897,"Great quote, and an awesome perspective on life https://t.co/SyYmrH6qDg",Miles S. Nadal
898,"A terrible loss, a great man. https://t.co/CW7EIU9n98",Miles S. Nadal
899,https://t.co/i6bvETw4jH,Miles S. Nadal
900,RT @CNBC: Here's why one well-known investor believes Alphabet has a shot of being the Berkshire Hathaway of tomorrow. https://t.co/52qJo0Y…,Miles S. Nadal
901,How Fortnite Made One Man a Billionaire  https://t.co/HW4a2ToC4x,Miles S. Nadal
902,"RT @davidfrum: John Bassett was a huge figure in Canadian business life, a veteran of the Italian campaign in WW2. An author of a book on t…",Miles S. Nadal
903,"RT @TheStreet: “Just a few years in, we've seen some incredible use cases, especially in healthcare.” https://t.co/tBwtzilCHM",Miles S. Nadal
904,RT @Sports_Greats: Natural talent only determines the limits of ur athletic potential. It's dedication &amp; disciplining ur life that makes u…,Miles S. Nadal
905,"RT @IanJamesPoulter: When @RBCCanadianOpen do golf days.. @RBC do them well.
#LeeTrevino just told an hilarious story about 2 nuns to the w…",Miles S. Nadal
906,RT @waldie_sandy: No midday coffee pickup from work / Sundaes all the way… https://t.co/VxcN3Qv5Dl,Miles S. Nadal
907,"RT @chestnutpark: ""With demand for properties high and bidding wars the norm, they knew getting the home wouldn’t be easy, so to convince t…",Miles S. Nadal
908,https://t.co/Njud0AmSnc,Miles S. Nadal
909,https://t.co/whaUa8drze https://t.co/IwofePEpVS,Miles S. Nadal
910,Why I'd pick Berkshire Hathaway if I could invest in just one stock https://t.co/90ybV30H8R,Miles S. Nadal
911,Looking at the Legacy of Sergio Marchionne  https://t.co/ciVaE4e8zs,Miles S. Nadal
912,RT @Forbes: https://t.co/N1M2AmaqSP,Miles S. Nadal
913,RT @Sports_Greats: The difference between the impossible and the possible lies in a man's determination. -Tommy Lasorda,Miles S. Nadal
914,RT @Sports_Greats: Desire is the most important factor in the success of any athlete. - Willie Shoemaker,Miles S. Nadal
915,"RT @keithmcarthur: Failure is an exercise that helps us build the ""hope"" muscle. https://t.co/6SDCUobYVh",Miles S. Nadal
916,"RT @Sports_Greats: I always turn to the sports pages first, which records people's accomplishments.The front page has nothing but man's fai…",Miles S. Nadal
917,"RT @IanJamesPoulter: Had great fun filming the @Fehertwit interview on @GolfChannel.
The kind words from you all after tonight’s episode ha…",Miles S. Nadal
918,"RT @HarvardBiz: Are you spending most of your day on seemingly urgent but unimportant tasks?
https://t.co/01SqZJRK1L",Miles S. Nadal
919,"?@IanJamesPoulter? , ??@Fehertwit? ?@GolfChannel? One of the great moments in golf of all time https://t.co/CdErryfSXc",Miles S. Nadal
920,RT @Fehertwit: They call @IanJamesPoulter “The Postman” because he delivers. They call me “The Cableman” because I might get there sometime…,Miles S. Nadal
921,@IanJamesPoulter @GolfChannel Incredible interview. Really really inspiring and entertaining,Miles S. Nadal
922,RT @IanJamesPoulter: You don't want to miss #Feherty tonight at 9pm ET. @GolfChannel https://t.co/xk5OhrE5Oq,Miles S. Nadal
923,RT @IanJamesPoulter: Now just you behave David... I’m in my hotel room about to relax... well I hope so ??? I loved that outfit ? @GolfChan…,Miles S. Nadal
924,"RT @VaultraBTFD: Ask us about our upcoming updates and facility improvements!
#AlwaysImproving #StrivingForTheBest #HereToServeYou #OutOfSp…",Miles S. Nadal
925,Terrific quote https://t.co/Rwuay6JXee,Miles S. Nadal
926,https://t.co/MRbzYOupPf,Miles S. Nadal
927,"RT @jacknicklaus: Thank you @JimmyRobertsNBC  for allowing me to join you, @NBCSports &amp; @GolfChannel in telling the story of Jack Newton, a…",Miles S. Nadal
928,RT @IanJamesPoulter: I can’t say I’ve ever been so excited for @TigerWoods before.. If he can pull this off it would be “stuff dreams are m…,Miles S. Nadal
929,RT @SeanSilcoff: Great piece. Canada’s ‘innovation economy’ has been over-hyped and needs a reality check /via @globeandmail https://t.co/k…,Miles S. Nadal
930,https://t.co/dmNSeoIW8r,Miles S. Nadal
931,https://t.co/tIQ2zVjANK,Miles S. Nadal
932,"RT @HarvardBiz: Too many leaders avoid making tough calls
https://t.co/aTQAy1scuL",Miles S. Nadal
933,"RT @KaejadDance: Maurycy was super excited to visit the @MilesNadalJCC to try out their new, fully accessible playground and hear about the…",Miles S. Nadal
934,RT @chestnutpark: All our open houses this weekend! https://t.co/8QIV1lWEGB #OpenHouse #Toronto #Collingwood,Miles S. Nadal
935,https://t.co/MmfrF4cMj4,Miles S. Nadal
936,"RT @keithmcarthur: “We delight in the beauty of the butterfly, but rarely admit the changes it has gone through to achieve that beauty.” —…",Miles S. Nadal
937,"RT @Sports_Greats: Winners, imagine their dreams 1st. They want it with all their heart &amp; expect it to come true. There's no other way to l…",Miles S. Nadal
938,"RT @HarvardBiz: Even your star performers have limits to what they can do
https://t.co/1ZlfthMbkf",Miles S. Nadal
939,"RT @HarvardBiz: You need more than a two-day offsite to come up with a strategy
https://t.co/jy3tRNo9SQ",Miles S. Nadal
940,Steve Ballmer on Keeping Microsoft Stock: 'I'm a Loyal Dude'  https://t.co/8KohcNoyTi,Miles S. Nadal
941,The Rocket Man Giving SpaceX a Run for Its Money  https://t.co/gu35U2ReaH,Miles S. Nadal
942,Steve Ballmer on Keeping Microsoft Stock: 'I'm a Loyal Dude'  https://t.co/8KohcNoyTi,Miles S. Nadal
943,Very insightful quote https://t.co/ZmmzW3mLv1,Miles S. Nadal
944,"RT @GMA: .@JimKelly1212 honored with the well-deserved Award for Perseverance. ""Never, ever give up."" #KellyStrong https://t.co/4jFgUPQp51",Miles S. Nadal
945,"Proud to support an amazing cause, Hart , stop sex trafficking in the GTA amongst young girls https://t.co/OdNKRSmFUV",Miles S. Nadal
946,Pro Football Hall of Famer Jim Kelly emotional during Jimmy V acceptance speech https://t.co/xh9tclpeHd,Miles S. Nadal
947,Incredible and motivating speech by Jim Kelly. https://t.co/xh9tclpeHd,Miles S. Nadal
948,RT @ESPYS: .@NickFoles thanks @Eagles fans for always bringing the passion as he accepts the ESPY for Best Championship Performance. #ESPYS…,Miles S. Nadal
949,"RT @espn: ""I will never give up. I will keep fighting til the end. Get up, you'll be alright."" 

As we honor Jim Kelly with the Jimmy V Awa…",Miles S. Nadal
950,?@PeerageCapital? ?@PeerageRealty? ?@EchelonWealth? @chestnurpark https://t.co/dw9DGdOqJY,Miles S. Nadal
951,BMO-owned investment dealer eyes U.S. energy sector https://t.co/pL4Qa7mIvE,Miles S. Nadal
952,"It's not just condos — Toronto is also running out of commercial real estate, via @FinancialPost https://t.co/F8oxn8iiTd",Miles S. Nadal
